Product Category,Quantity,Unit Price,Total Price,Order Date,Payment Type,Order Status
Sports & Outdoors,3,240.4727977,721.4183931,2023-12-25,Credit Card,Pending
Clothing,1,203.6036138,203.6036138,2023-04-08,Debit Card,Cancelled
Books,3,281.2937619,843.8812856,2023-10-01,Debit Card,Pending
Beauty & Health,4,494.485278,1977.941112,2023-07-02,Credit Card,Refunded
Sports & Outdoors,5,202.7657802,1013.828901,2023-01-08,Debit Card,Pending
Home & Kitchen,2,223.7289575,447.4579151,2023-09-19,Credit Card,Cancelled
Sports & Outdoors,4,482.0966758,1928.386703,2023-12-06,Debit Card,Completed
Home & Kitchen,4,458.584979,1834.339916,2023-09-04,Debit Card,Cancelled
Clothing,4,143.0288565,572.1154261,2023-10-28,Gift Card,Pending
Sports & Outdoors,2,81.15775537,162.3155107,2023-02-11,Debit Card,Pending
Electronics,3,98.22903555,294.6871067,2023-01-27,Credit Card,Completed
Sports & Outdoors,4,317.3736499,1269.4946,2023-01-05,Debit Card,Refunded
Electronics,2,24.71552681,49.43105362,2023-07-21,Debit Card,Cancelled
Electronics,5,161.8383465,809.1917325,2023-08-19,Debit Card,Pending
Books,1,162.4734151,162.4734151,2023-05-21,PayPal,Refunded
Books,5,288.5294166,1442.647083,2023-05-26,Gift Card,Cancelled
Home & Kitchen,1,457.9773409,457.9773409,2023-11-04,Debit Card,Completed
Beauty & Health,4,450.501799,1802.007196,2023-02-08,Debit Card,Cancelled
Home & Kitchen,2,152.0647872,304.1295743,2023-07-28,Credit Card,Completed
Clothing,4,371.8692233,1487.476893,2023-12-13,PayPal,Refunded
Home & Kitchen,2,360.0031095,720.006219,2023-04-18,Credit Card,Cancelled
Electronics,4,397.4230038,1589.692015,2023-02-02,Credit Card,Pending
Sports & Outdoors,2,392.2500467,784.5000934,2023-12-18,PayPal,Completed
Books,4,422.9714926,1691.88597,2023-05-04,Debit Card,Refunded
Electronics,1,125.0097271,125.0097271,2023-01-24,Gift Card,Completed
Beauty & Health,2,184.9603169,369.9206338,2023-02-13,Credit Card,Cancelled
Clothing,3,120.2385659,360.7156977,2023-01-15,PayPal,Completed
Sports & Outdoors,4,351.8321507,1407.328603,2023-05-26,PayPal,Cancelled
Clothing,4,225.7179158,902.8716633,2023-05-30,Credit Card,Refunded
Books,1,467.6906078,467.6906078,2023-04-16,Credit Card,Pending
Books,4,76.11981497,304.4792599,2023-08-03,Credit Card,Cancelled
Sports & Outdoors,4,110.6706975,442.6827899,2023-12-21,Gift Card,Refunded
Beauty & Health,5,297.6513293,1488.256647,2023-07-05,PayPal,Pending
Electronics,3,110.6433401,331.9300204,2023-05-07,PayPal,Pending
Home & Kitchen,5,197.9309764,989.6548821,2023-06-06,Credit Card,Refunded
Sports & Outdoors,5,340.0193892,1700.096946,2023-01-05,Gift Card,Completed
Electronics,3,393.2029291,1179.608787,2023-12-18,Debit Card,Completed
Home & Kitchen,3,373.3223789,1119.967137,2023-11-11,Gift Card,Refunded
Electronics,2,371.7550365,743.5100731,2023-09-03,Gift Card,Completed
Home & Kitchen,2,154.4243533,308.8487065,2023-05-08,Gift Card,Pending
Electronics,2,239.3710866,478.7421731,2023-06-20,Credit Card,Refunded
Home & Kitchen,1,342.4002583,342.4002583,2023-03-02,Credit Card,Pending
Clothing,3,495.5133144,1486.539943,2023-05-15,Debit Card,Refunded
Beauty & Health,4,158.674967,634.6998678,2023-04-05,Debit Card,Refunded
Home & Kitchen,3,456.4112454,1369.233736,2023-12-15,Credit Card,Completed
Beauty & Health,3,238.2903051,714.8709152,2023-01-27,Gift Card,Pending
Electronics,4,254.0451731,1016.180692,2023-02-03,Gift Card,Completed
Electronics,4,291.3648489,1165.459396,2023-01-31,Credit Card,Cancelled
Sports & Outdoors,1,27.18502981,27.18502981,2023-10-09,PayPal,Completed
Electronics,4,118.6131955,474.452782,2023-02-21,Gift Card,Completed
Books,5,18.62712352,93.1356176,2023-07-30,PayPal,Cancelled
Beauty & Health,5,328.5120779,1642.560389,2023-09-20,PayPal,Completed
Clothing,2,101.6439488,203.2878976,2023-04-28,Credit Card,Pending
Sports & Outdoors,1,358.6446408,358.6446408,2023-05-26,Credit Card,Pending
Sports & Outdoors,5,310.5628809,1552.814405,2023-05-03,Debit Card,Completed
Beauty & Health,3,74.58881486,223.7664446,2023-02-21,Gift Card,Cancelled
Electronics,2,94.82629292,189.6525858,2023-08-06,Credit Card,Completed
Clothing,4,267.8704699,1071.481879,2023-11-28,Credit Card,Pending
Beauty & Health,4,169.9423815,679.7695261,2023-04-20,Debit Card,Pending
Electronics,4,22.17693135,88.70772541,2023-12-29,PayPal,Cancelled
Electronics,3,20.35927552,61.07782657,2023-05-24,Credit Card,Cancelled
Books,5,235.5618654,1177.809327,2023-12-30,Gift Card,Completed
Sports & Outdoors,4,117.3206433,469.282573,2023-08-30,Debit Card,Refunded
Clothing,4,64.02126863,256.0850745,2023-08-28,Gift Card,Refunded
Sports & Outdoors,5,58.80338349,294.0169174,2023-10-22,Debit Card,Refunded
Electronics,3,473.0575729,1419.172719,2023-10-16,Debit Card,Completed
Sports & Outdoors,4,340.3913932,1361.565573,2023-03-11,Credit Card,Cancelled
Clothing,3,273.3211345,819.9634035,2023-02-08,Credit Card,Refunded
Books,5,422.3990735,2111.995368,2023-04-19,PayPal,Pending
Beauty & Health,4,42.1176628,168.4706512,2023-08-08,Gift Card,Refunded
Sports & Outdoors,5,240.7593112,1203.796556,2023-02-16,Gift Card,Completed
Books,4,214.8449166,859.3796665,2023-01-08,PayPal,Completed
Sports & Outdoors,5,124.6177131,623.0885657,2023-05-18,Debit Card,Pending
Sports & Outdoors,5,23.37328817,116.8664408,2023-12-17,Gift Card,Completed
Clothing,2,264.5917268,529.1834535,2023-12-04,PayPal,Refunded
Home & Kitchen,4,260.7505705,1043.002282,2023-07-03,Gift Card,Refunded
Beauty & Health,4,228.8263222,915.3052886,2023-02-21,PayPal,Cancelled
Books,4,187.9437611,751.7750445,2023-02-28,Debit Card,Refunded
Clothing,1,371.0403777,371.0403777,2023-05-16,Credit Card,Pending
Clothing,3,456.9795064,1370.938519,2023-05-16,Gift Card,Cancelled
Electronics,5,351.6690001,1758.345,2023-08-19,Credit Card,Refunded
Beauty & Health,3,60.17166989,180.5150097,2023-08-04,PayPal,Pending
Electronics,4,22.66576158,90.66304633,2023-04-05,Gift Card,Refunded
Sports & Outdoors,1,266.8640926,266.8640926,2023-07-03,Credit Card,Cancelled
Sports & Outdoors,3,412.8683314,1238.604994,2023-03-01,Gift Card,Refunded
Books,4,221.8838886,887.5355543,2023-10-17,PayPal,Cancelled
Sports & Outdoors,2,348.0857761,696.1715521,2023-10-27,Credit Card,Refunded
Home & Kitchen,1,362.6105766,362.6105766,2023-01-10,Debit Card,Pending
Books,3,285.9927346,857.9782037,2023-11-09,PayPal,Cancelled
Electronics,5,268.3778301,1341.88915,2023-08-19,Debit Card,Completed
Electronics,5,26.30697025,131.5348513,2023-10-19,Credit Card,Completed
Home & Kitchen,4,353.321243,1413.284972,2023-06-29,PayPal,Cancelled
Home & Kitchen,4,74.48707997,297.9483199,2023-07-24,PayPal,Pending
Books,4,427.5012946,1710.005178,2023-10-28,PayPal,Pending
Electronics,3,40.85694508,122.5708352,2023-01-05,Gift Card,Completed
Clothing,3,17.88321275,53.64963824,2023-09-20,Gift Card,Pending
Home & Kitchen,5,46.71009576,233.5504788,2023-03-06,Credit Card,Cancelled
Beauty & Health,1,44.65194884,44.65194884,2023-03-24,Credit Card,Refunded
Electronics,2,408.1525234,816.3050468,2023-01-23,Gift Card,Cancelled
Clothing,2,408.8062627,817.6125253,2023-11-06,Gift Card,Completed
Clothing,1,168.3226571,168.3226571,2023-05-26,Credit Card,Completed
Home & Kitchen,3,414.4156194,1243.246858,2023-04-17,Gift Card,Refunded
Electronics,4,488.2890631,1953.156252,2023-06-11,Debit Card,Pending
Electronics,3,255.9984989,767.9954966,2023-11-07,Debit Card,Refunded
Books,5,27.48711259,137.435563,2023-10-03,PayPal,Refunded
Beauty & Health,1,267.1372468,267.1372468,2023-12-12,PayPal,Pending
Books,4,469.0423977,1876.169591,2023-07-30,Debit Card,Refunded
Home & Kitchen,1,316.2230018,316.2230018,2023-06-26,PayPal,Refunded
Home & Kitchen,5,206.9085509,1034.542755,2023-07-05,Gift Card,Refunded
Books,4,154.2978045,617.1912179,2023-02-11,PayPal,Refunded
Beauty & Health,5,296.0723753,1480.361877,2023-07-27,Debit Card,Pending
Home & Kitchen,3,69.51663835,208.549915,2023-08-07,Gift Card,Completed
Books,2,134.8018229,269.6036458,2023-10-29,Debit Card,Pending
Clothing,5,395.9965352,1979.982676,2023-07-28,Debit Card,Cancelled
Beauty & Health,2,419.3709709,838.7419417,2023-03-05,Credit Card,Cancelled
Sports & Outdoors,3,215.7445511,647.2336534,2023-05-18,Debit Card,Cancelled
Clothing,5,205.2399641,1026.199821,2023-03-30,Debit Card,Completed
Books,5,299.6104667,1498.052334,2023-11-03,Debit Card,Completed
Sports & Outdoors,2,471.1112107,942.2224214,2023-04-04,PayPal,Cancelled
Electronics,4,252.4589322,1009.835729,2023-09-27,Debit Card,Refunded
Home & Kitchen,5,233.5085955,1167.542978,2023-01-02,Gift Card,Pending
Home & Kitchen,5,371.7537951,1858.768975,2023-03-18,Gift Card,Cancelled
Electronics,1,407.5955185,407.5955185,2023-09-06,Credit Card,Refunded
Beauty & Health,3,197.4265668,592.2797003,2023-02-28,PayPal,Pending
Beauty & Health,2,131.0647726,262.1295452,2023-09-24,Gift Card,Pending
Sports & Outdoors,3,224.9765037,674.929511,2023-01-19,PayPal,Completed
Electronics,2,231.6974554,463.3949107,2023-02-24,Credit Card,Pending
Clothing,2,33.94941657,67.89883314,2023-08-20,Credit Card,Pending
Home & Kitchen,3,383.8149334,1151.4448,2023-07-15,Debit Card,Refunded
Home & Kitchen,5,102.2362765,511.1813827,2023-08-31,Credit Card,Completed
Electronics,2,300.1831889,600.3663777,2023-12-12,Credit Card,Cancelled
Clothing,3,291.6783826,875.0351478,2023-10-06,Gift Card,Pending
Books,3,124.6539853,373.9619558,2023-04-07,Debit Card,Refunded
Electronics,2,397.6291811,795.2583621,2023-10-21,PayPal,Cancelled
Electronics,4,77.93616986,311.7446794,2023-12-19,Credit Card,Refunded
Sports & Outdoors,5,253.4976616,1267.488308,2023-06-01,Credit Card,Cancelled
Home & Kitchen,1,212.5174443,212.5174443,2023-03-29,PayPal,Pending
Books,3,62.55898597,187.6769579,2023-10-30,PayPal,Pending
Beauty & Health,3,10.23627363,30.70882088,2023-11-11,Credit Card,Completed
Home & Kitchen,5,367.4129034,1837.064517,2023-09-23,PayPal,Completed
Home & Kitchen,5,240.4293156,1202.146578,2023-01-20,Gift Card,Pending
Clothing,5,478.6742106,2393.371053,2023-01-26,Credit Card,Refunded
Sports & Outdoors,3,74.46475665,223.39427,2023-02-23,Debit Card,Completed
Clothing,1,268.8660873,268.8660873,2023-02-04,Debit Card,Pending
Books,1,101.4623429,101.4623429,2023-08-14,PayPal,Pending
Home & Kitchen,1,276.6819526,276.6819526,2023-05-07,Credit Card,Pending
Beauty & Health,4,156.3260273,625.304109,2023-12-24,Gift Card,Completed
Books,3,310.4365531,931.3096594,2023-03-09,Debit Card,Cancelled
Sports & Outdoors,5,437.1598465,2185.799232,2023-01-06,Debit Card,Refunded
Books,5,146.0294052,730.1470258,2023-07-21,Gift Card,Refunded
Books,1,87.73761521,87.73761521,2023-09-22,Gift Card,Pending
Electronics,4,452.0235186,1808.094074,2023-06-18,Debit Card,Refunded
Clothing,1,210.1773326,210.1773326,2023-07-07,Credit Card,Refunded
Electronics,4,175.8331778,703.3327111,2023-08-31,Debit Card,Pending
Books,4,372.1608161,1488.643264,2023-12-25,Gift Card,Refunded
Sports & Outdoors,2,36.82598429,73.65196858,2023-05-30,PayPal,Pending
Clothing,3,363.810113,1091.430339,2023-04-09,Gift Card,Refunded
Sports & Outdoors,3,32.45124423,97.35373268,2023-12-14,Gift Card,Cancelled
Beauty & Health,2,346.5574871,693.1149743,2023-02-05,Debit Card,Cancelled
Beauty & Health,5,332.4732719,1662.366359,2023-04-14,Debit Card,Cancelled
Home & Kitchen,4,232.8570965,931.4283861,2023-07-24,Gift Card,Cancelled
Beauty & Health,3,44.7521491,134.2564473,2023-12-28,PayPal,Refunded
Home & Kitchen,5,330.2257452,1651.128726,2023-04-22,Credit Card,Pending
Beauty & Health,3,131.3782436,394.1347309,2023-11-21,Debit Card,Pending
Beauty & Health,1,350.4660954,350.4660954,2023-04-30,Gift Card,Refunded
Beauty & Health,2,284.4277642,568.8555284,2023-12-10,Gift Card,Pending
Beauty & Health,1,97.44977702,97.44977702,2023-03-30,Debit Card,Refunded
Clothing,4,411.7865088,1647.146035,2023-03-13,Credit Card,Pending
Books,3,187.6293835,562.8881504,2023-04-11,Credit Card,Pending
Beauty & Health,4,252.7540507,1011.016203,2023-10-17,Credit Card,Cancelled
Sports & Outdoors,1,256.1595305,256.1595305,2023-04-05,Credit Card,Pending
Sports & Outdoors,3,390.0276059,1170.082818,2023-08-07,Gift Card,Pending
Beauty & Health,2,67.45082482,134.9016496,2023-03-10,PayPal,Cancelled
Clothing,4,268.6997319,1074.798928,2023-04-05,Credit Card,Cancelled
Beauty & Health,1,169.6565674,169.6565674,2023-12-11,Gift Card,Completed
Sports & Outdoors,4,472.4042535,1889.617014,2023-02-14,PayPal,Completed
Clothing,3,470.9729452,1412.918836,2023-11-15,Debit Card,Pending
Home & Kitchen,5,105.5887558,527.9437788,2023-03-07,Credit Card,Completed
Clothing,5,17.40178765,87.00893827,2023-10-24,PayPal,Pending
Home & Kitchen,3,360.9873217,1082.961965,2023-10-18,Credit Card,Pending
Beauty & Health,4,352.4932395,1409.972958,2023-02-05,Debit Card,Cancelled
Clothing,3,337.3774134,1012.13224,2023-06-23,Credit Card,Refunded
Home & Kitchen,5,154.9778771,774.8893856,2023-09-24,Credit Card,Pending
Sports & Outdoors,4,272.6785545,1090.714218,2023-08-01,PayPal,Refunded
Books,2,151.5539887,303.1079773,2023-03-29,Gift Card,Refunded
Electronics,3,264.2985612,792.8956835,2023-05-30,Credit Card,Pending
Sports & Outdoors,3,487.4573275,1462.371983,2023-09-15,Debit Card,Completed
Electronics,5,129.3827206,646.9136032,2023-08-05,Gift Card,Refunded
Beauty & Health,2,43.85055297,87.70110593,2023-02-09,Debit Card,Pending
Home & Kitchen,2,343.4619973,686.9239946,2023-01-14,Credit Card,Cancelled
Books,3,115.4273729,346.2821188,2023-09-02,PayPal,Pending
Clothing,1,475.2927535,475.2927535,2023-08-16,Credit Card,Completed
Beauty & Health,1,475.0344588,475.0344588,2023-07-31,PayPal,Pending
Clothing,1,278.0675836,278.0675836,2023-09-08,PayPal,Completed
Clothing,1,62.72732075,62.72732075,2023-01-31,PayPal,Refunded
Beauty & Health,4,468.7899245,1875.159698,2023-11-19,PayPal,Refunded
Electronics,4,329.3721566,1317.488626,2023-08-13,Credit Card,Pending
Books,5,489.6859252,2448.429626,2023-03-21,PayPal,Cancelled
Home & Kitchen,3,256.5543351,769.6630053,2023-06-08,Debit Card,Pending
Sports & Outdoors,3,76.2976063,228.8928189,2023-11-05,Debit Card,Pending
Electronics,3,497.3731944,1492.119583,2023-10-18,PayPal,Pending
Beauty & Health,1,256.1715328,256.1715328,2023-11-25,Gift Card,Cancelled
Clothing,3,291.9670768,875.9012304,2023-04-22,Debit Card,Cancelled
Electronics,3,325.0511683,975.1535048,2023-02-13,PayPal,Refunded
Clothing,5,407.1485002,2035.742501,2023-11-01,Gift Card,Completed
Clothing,1,337.306265,337.306265,2023-05-21,Debit Card,Refunded
Books,2,163.6228555,327.245711,2023-09-19,Credit Card,Completed
Books,5,354.7404175,1773.702088,2023-12-24,PayPal,Cancelled
Home & Kitchen,4,425.2891675,1701.15667,2023-10-26,PayPal,Pending
Electronics,1,306.9814582,306.9814582,2023-03-18,PayPal,Cancelled
Electronics,5,19.96154048,99.80770239,2023-04-28,Debit Card,Pending
Electronics,5,370.575601,1852.878005,2023-06-09,PayPal,Completed
Electronics,1,21.18240803,21.18240803,2023-02-15,PayPal,Completed
Home & Kitchen,5,260.1092111,1300.546055,2023-04-17,Credit Card,Completed
Sports & Outdoors,2,205.7112111,411.4224223,2023-05-02,Gift Card,Pending
Beauty & Health,5,482.9462479,2414.731239,2023-04-17,Gift Card,Pending
Books,4,428.5901599,1714.36064,2023-03-15,Gift Card,Completed
Home & Kitchen,2,492.8625315,985.725063,2023-01-03,Gift Card,Completed
Home & Kitchen,2,91.68124664,183.3624933,2023-11-28,Gift Card,Cancelled
Sports & Outdoors,3,281.6470748,844.9412244,2023-08-25,Credit Card,Pending
Home & Kitchen,3,477.0984844,1431.295453,2023-09-12,Debit Card,Cancelled
Books,1,99.14986588,99.14986588,2023-11-23,PayPal,Refunded
Electronics,4,435.8823501,1743.5294,2023-05-07,Gift Card,Cancelled
Sports & Outdoors,1,261.1282213,261.1282213,2023-05-27,Credit Card,Completed
Home & Kitchen,3,450.2556999,1350.7671,2023-09-20,Credit Card,Cancelled
Sports & Outdoors,3,459.7358644,1379.207593,2023-05-18,Debit Card,Completed
Clothing,1,346.4731795,346.4731795,2023-03-05,Debit Card,Refunded
Books,4,219.7843142,879.1372567,2023-09-07,Gift Card,Refunded
Electronics,2,463.2181003,926.4362006,2023-10-08,Gift Card,Refunded
Home & Kitchen,3,262.1091154,786.3273461,2023-07-19,Gift Card,Completed
Home & Kitchen,3,351.6299779,1054.889934,2023-03-19,Debit Card,Pending
Books,1,323.2144487,323.2144487,2023-02-12,Gift Card,Refunded
Electronics,3,485.2997323,1455.899197,2023-08-16,PayPal,Cancelled
Beauty & Health,4,488.0380157,1952.152063,2023-05-30,Gift Card,Refunded
Sports & Outdoors,4,251.8774712,1007.509885,2023-11-16,Debit Card,Refunded
Home & Kitchen,4,137.8008772,551.2035086,2023-12-16,Gift Card,Completed
Electronics,4,364.6070585,1458.428234,2023-01-17,PayPal,Cancelled
Beauty & Health,2,401.9072242,803.8144485,2023-08-18,Gift Card,Cancelled
Sports & Outdoors,5,451.2533416,2256.266708,2023-08-10,Gift Card,Pending
Clothing,5,111.2289743,556.1448714,2023-04-16,Credit Card,Cancelled
Clothing,5,368.273592,1841.36796,2023-04-30,Credit Card,Cancelled
Home & Kitchen,4,229.0382062,916.1528247,2023-12-19,Gift Card,Pending
Sports & Outdoors,2,65.10884287,130.2176857,2023-06-13,Gift Card,Refunded
Home & Kitchen,5,455.6863916,2278.431958,2023-12-13,PayPal,Cancelled
Home & Kitchen,3,329.8684077,989.6052232,2023-02-09,Credit Card,Cancelled
Clothing,3,388.7545863,1166.263759,2023-12-27,Debit Card,Cancelled
Beauty & Health,2,266.5260902,533.0521803,2023-04-12,Gift Card,Cancelled
Home & Kitchen,3,219.0267364,657.0802091,2023-02-07,Gift Card,Completed
Electronics,4,120.3090739,481.2362956,2023-11-01,Debit Card,Pending
Sports & Outdoors,2,260.6041276,521.2082551,2023-11-10,Gift Card,Cancelled
Electronics,1,346.2657106,346.2657106,2023-12-02,Gift Card,Pending
Clothing,5,34.64886164,173.2443082,2023-07-19,PayPal,Refunded
Beauty & Health,4,310.0873763,1240.349505,2023-06-21,PayPal,Completed
Beauty & Health,4,413.3354247,1653.341699,2023-05-20,Credit Card,Cancelled
Electronics,3,153.1912393,459.5737178,2023-02-14,Credit Card,Cancelled
Sports & Outdoors,3,295.725661,887.1769831,2023-07-25,Gift Card,Refunded
Sports & Outdoors,5,391.9294335,1959.647168,2023-04-27,Credit Card,Pending
Books,4,428.7236932,1714.894773,2023-04-02,Debit Card,Completed
Sports & Outdoors,3,15.96007953,47.88023858,2023-04-11,Credit Card,Completed
Books,1,308.765242,308.765242,2023-11-30,Gift Card,Completed
Beauty & Health,2,49.76865651,99.53731302,2023-01-08,Gift Card,Refunded
Beauty & Health,3,415.8701871,1247.610561,2023-08-23,Debit Card,Pending
Sports & Outdoors,4,326.3464609,1305.385844,2023-06-26,Credit Card,Cancelled
Sports & Outdoors,1,164.4395818,164.4395818,2023-12-01,Gift Card,Completed
Home & Kitchen,3,475.8396738,1427.519022,2023-07-27,Debit Card,Completed
Electronics,5,368.4008523,1842.004262,2023-03-13,Gift Card,Completed
Books,1,117.2755432,117.2755432,2023-10-11,Credit Card,Cancelled
Home & Kitchen,2,32.50243609,65.00487217,2023-12-05,Credit Card,Completed
Home & Kitchen,1,38.30724165,38.30724165,2023-12-29,Gift Card,Completed
Sports & Outdoors,5,411.3521042,2056.760521,2023-06-16,Debit Card,Pending
Sports & Outdoors,3,399.704138,1199.112414,2023-01-03,PayPal,Completed
Electronics,1,317.7386385,317.7386385,2023-01-11,PayPal,Cancelled
Electronics,2,362.5757566,725.1515131,2023-05-08,Credit Card,Cancelled
Beauty & Health,4,460.7402515,1842.961006,2023-02-22,PayPal,Cancelled
Books,4,134.3629885,537.4519542,2023-12-27,Credit Card,Pending
Clothing,1,223.1475293,223.1475293,2023-07-24,Debit Card,Pending
Home & Kitchen,5,205.8741787,1029.370894,2023-09-25,Debit Card,Cancelled
Books,4,189.4721339,757.8885354,2023-12-16,Credit Card,Cancelled
